sp_id,loc_id,time_bucket,repetitive_demand_quantity
8206023,3,202411,447
8206023,3,202412,379
8206023,3,202501,374
8206023,3,202502,404
8206023,3,202503,355
9650149,3,202104,7
9650149,3,202105,21
9650149,3,202106,54
9650149,3,202107,62
9650149,3,202108,97
9650149,3,202109,68
9650149,3,202110,40
9650149,3,202111,50
9650149,3,202112,23
9650149,3,202201,60
9650149,3,202202,75
9650149,3,202203,51
9650149,3,202204,72
9650149,3,202205,122
9650149,3,202206,122
9650149,3,202207,76
9650149,3,202208,65
9650149,3,202209,39
9650149,3,202210,46
9650149,3,202211,26
9650149,3,202212,28
9650149,3,202301,24
9650149,3,202302,48
9650149,3,202303,78
9650149,3,202304,71
9650149,3,202305,101
9650149,3,202306,10
9650149,3,202307,4
9650149,3,202308,54
9650149,3,202309,32
9650149,3,202310,38
9650149,3,202311,35
9650149,3,202312,26
9650149,3,202401,70
9650149,3,202402,59
9650149,3,202403,59
9650149,3,202404,65
9650149,3,202405,65
9650149,3,202406,74
9650149,3,202407,77
9650149,3,202408,72
9650149,3,202409,87
9650149,3,202410,62
9650149,3,202411,63
9650149,3,202412,27
9650149,3,202501,52
9650149,3,202502,57
9650149,3,202503,79
9600906,3,202104,6
9600906,3,202105,3
9600906,3,202106,1
9600906,3,202107,4
9600906,3,202108,3
9600906,3,202109,5
9600906,3,202110,2
9600906,3,202111,15
9600906,3,202112,3
9600906,3,202201,1
9600906,3,202202,2
9600906,3,202203,7
9600906,3,202204,3
9600906,3,202205,4
9600906,3,202206,9
9600906,3,202207,6
9600906,3,202208,7
9600906,3,202209,5
9600906,3,202210,9
9600906,3,202211,1
9600906,3,202212,8
9600906,3,202301,12
9600906,3,202302,5
9600906,3,202303,9
9600906,3,202304,2
9600906,3,202305,15
9600906,3,202306,7
9600906,3,202307,3
9600906,3,202308,8
9600906,3,202309,110
9600906,3,202310,5
9600906,3,202311,1
9600906,3,202312,5
9600906,3,202401,7
9600906,3,202402,6
9600906,3,202403,7
9600906,3,202404,4
9600906,3,202405,14
9600906,3,202406,8
9600906,3,202407,11
9600906,3,202408,12
9600906,3,202409,12
9600906,3,202410,5
9600906,3,202411,6
9600906,3,202412,4
9600906,3,202501,3
9600906,3,202502,4
9600906,3,202503,2
8393772,3,202104,60
8393772,3,202105,44
8393772,3,202106,70
8393772,3,202107,45
8393772,3,202108,67
8393772,3,202109,50
8393772,3,202110,73
8393772,3,202111,95
8393772,3,202112,78
8393772,3,202201,42
8393772,3,202202,44
8393772,3,202203,87
8393772,3,202204,92
8393772,3,202205,90
8393772,3,202206,70
8393772,3,202207,74
8393772,3,202208,46
8393772,3,202209,38
8393772,3,202210,79
8393772,3,202211,48
8393772,3,202212,27
8393772,3,202301,36
8393772,3,202302,79
8393772,3,202303,78
8393772,3,202304,68
8393772,3,202305,83
8393772,3,202306,46
8393772,3,202307,51
8393772,3,202308,36
8393772,3,202309,64
8393772,3,202310,50
8393772,3,202311,33
8393772,3,202312,39
8393772,3,202401,25
8393772,3,202402,56
8393772,3,202403,67
8393772,3,202404,40
8393772,3,202405,41
8393772,3,202406,51
8393772,3,202407,93
8393772,3,202408,54
8393772,3,202409,22
8393772,3,202410,56
8393772,3,202411,29
8393772,3,202412,35
8393772,3,202501,46
8393772,3,202502,51
8393772,3,202503,55
8309476,3,202104,2
8309476,3,202105,7
8309476,3,202106,2
8309476,3,202107,6
8309476,3,202108,4
8309476,3,202109,2
8309476,3,202110,5
8309476,3,202111,3
8309476,3,202112,13
8309476,3,202201,5
8309476,3,202202,7
8309476,3,202203,13
8309476,3,202204,5
8309476,3,202205,15
8309476,3,202206,7
8309476,3,202207,5
8309476,3,202208,6
8309476,3,202209,5
8309476,3,202210,7
8309476,3,202211,4
8309476,3,202212,6
8309476,3,202301,3
8309476,3,202302,7
8309476,3,202303,17
8309476,3,202304,8
8309476,3,202305,10
8309476,3,202306,9
8309476,3,202307,17
8309476,3,202308,7
8309476,3,202309,8
8309476,3,202310,13
8309476,3,202311,16
8309476,3,202312,11
8309476,3,202401,29
8309476,3,202402,12
8309476,3,202403,38
8309476,3,202404,9
8309476,3,202405,21
8309476,3,202406,29
8309476,3,202407,23
8309476,3,202408,11
8309476,3,202409,11
8309476,3,202410,12
8309476,3,202411,20
8309476,3,202412,24
8309476,3,202501,27
8309476,3,202502,26
8309476,3,202503,33
9960368,3,202104,727
9960368,3,202105,1291
9960368,3,202106,687
9960368,3,202107,746
9960368,3,202108,1502
9960368,3,202109,1113
9960368,3,202110,997
9960368,3,202111,1276
9960368,3,202112,1099
9960368,3,202201,1274
9960368,3,202202,1185
9960368,3,202203,831
9960368,3,202204,1189
9960368,3,202205,963
9960368,3,202206,948
9960368,3,202207,877
9960368,3,202208,1081
9960368,3,202209,1515
9960368,3,202210,1433
9960368,3,202211,516
9960368,3,202212,480
9960368,3,202301,1397
9960368,3,202302,1142
9960368,3,202303,1114
9960368,3,202304,924
9960368,3,202305,1084
9960368,3,202306,752
9960368,3,202307,1017
9960368,3,202308,1212
9960368,3,202309,1047
9960368,3,202310,1098
9960368,3,202311,1104
9960368,3,202312,1735
9960368,3,202401,821.97
9960368,3,202402,847
9960368,3,202403,1680
9960368,3,202404,917
9960368,3,202405,754
9960368,3,202406,1122
9960368,3,202407,853
9960368,3,202408,808
9960368,3,202409,1325
9960368,3,202410,1039
9960368,3,202411,1502
9960368,3,202412,1310
9960368,3,202501,847
9960368,3,202502,497
9960368,3,202503,1303
8280375,3,202104,9
8280375,3,202105,19
8280375,3,202106,8
8280375,3,202107,9
8280375,3,202108,13
8280375,3,202109,9
8280375,3,202110,4
8280375,3,202111,18
8280375,3,202112,6
8280375,3,202201,10
8280375,3,202202,25
8280375,3,202203,16
8280375,3,202204,16
8280375,3,202205,15
8280375,3,202206,20
8280375,3,202207,11
8280375,3,202208,6
8280375,3,202209,21
8280375,3,202210,9
8280375,3,202211,9
8280375,3,202212,9
8280375,3,202301,10
8280375,3,202302,12
8280375,3,202303,12
8280375,3,202304,13
8280375,3,202305,15
8280375,3,202306,17
8280375,3,202307,12
8280375,3,202308,2
8280375,3,202309,28
8280375,3,202310,11
8280375,3,202311,20
8280375,3,202312,22
8280375,3,202401,21
8280375,3,202402,9
8280375,3,202403,25
8280375,3,202404,8
8280375,3,202405,39
8280375,3,202406,4
8280375,3,202407,21
8280375,3,202408,10
8280375,3,202409,17
8280375,3,202410,12
8280375,3,202411,10
8280375,3,202412,4
8280375,3,202501,16
8280375,3,202502,8
8280375,3,202503,23
10103555,3,202104,9
10103555,3,202105,19
10103555,3,202106,25
10103555,3,202107,10
10103555,3,202108,40
10103555,3,202109,12
10103555,3,202110,6
10103555,3,202111,16
10103555,3,202112,26
10103555,3,202201,9
10103555,3,202202,18
10103555,3,202203,54
10103555,3,202204,34
10103555,3,202205,22
10103555,3,202206,9
10103555,3,202207,8
10103555,3,202208,42
10103555,3,202209,5
10103555,3,202210,5
10103555,3,202211,12
10103555,3,202212,4
10103555,3,202301,3
10103555,3,202302,14
10103555,3,202303,17
10103555,3,202304,19
10103555,3,202305,18
10103555,3,202306,26
10103555,3,202307,15
10103555,3,202308,6
10103555,3,202309,38
10103555,3,202310,10
10103555,3,202311,39
10103555,3,202312,4
10103555,3,202401,2
10103555,3,202402,6
10103555,3,202403,12
10103555,3,202404,23
10103555,3,202405,5
10103555,3,202406,41
10103555,3,202407,9
10103555,3,202408,17
10103555,3,202409,18
10103555,3,202410,46
10103555,3,202411,9
10103555,3,202412,34
10103555,3,202501,24
10103555,3,202502,20
10103555,3,202503,23
8974759,3,202104,775
8974759,3,202105,1000
8974759,3,202106,1350
8974759,3,202107,1050
8974759,3,202108,1175
8974759,3,202109,625
8974759,3,202110,2300
8974759,3,202111,875
8974759,3,202112,1250
8974759,3,202201,1350
8974759,3,202202,1150
8974759,3,202203,1075
8974759,3,202204,1475
8974759,3,202205,1650
8974759,3,202206,1200
8974759,3,202207,1825
8974759,3,202208,1025
8974759,3,202209,1675
8974759,3,202210,1375
8974759,3,202211,1500
8974759,3,202212,1475
8974759,3,202301,1100
8974759,3,202302,1000
8974759,3,202303,2025
8974759,3,202304,1525
8974759,3,202305,1300
8974759,3,202306,1050
8974759,3,202307,1675
8974759,3,202308,1300
8974759,3,202309,1625
8974759,3,202310,1500
8974759,3,202311,1900
8974759,3,202312,1750
8974759,3,202401,1400
8974759,3,202402,2475
8974759,3,202403,1875
8974759,3,202404,1700
8974759,3,202405,1850
8974759,3,202406,1538
8974759,3,202407,2225
8974759,3,202408,2150
8974759,3,202409,1700
8974759,3,202410,2225
8974759,3,202411,1735
8974759,3,202412,2780
8974759,3,202501,1620
8974759,3,202502,1800
8974759,3,202503,2040
9144098,3,202104,4
9144098,3,202105,23
9144098,3,202106,290
9144098,3,202107,28
9144098,3,202108,28
9144098,3,202109,39
9144098,3,202110,9
9144098,3,202111,11
9144098,3,202112,210
9144098,3,202201,43
9144098,3,202202,9
9144098,3,202203,15
9144098,3,202204,26
9144098,3,202205,107
9144098,3,202206,140
9144098,3,202207,114
9144098,3,202208,44
9144098,3,202209,232
9144098,3,202210,41
9144098,3,202211,18
9144098,3,202212,9
9144098,3,202301,33
9144098,3,202302,36
9144098,3,202303,34
9144098,3,202304,32
9144098,3,202305,29
9144098,3,202306,29
9144098,3,202307,26
9144098,3,202308,15
9144098,3,202309,23
9144098,3,202310,8
9144098,3,202311,35
9144098,3,202312,23
9144098,3,202401,23
9144098,3,202402,78
9144098,3,202403,61
9144098,3,202404,39
9144098,3,202405,36
9144098,3,202406,34
9144098,3,202407,27
9144098,3,202408,9
9144098,3,202409,39
9144098,3,202410,29
9144098,3,202411,24
9144098,3,202412,19
9144098,3,202501,21
9144098,3,202502,10
9144098,3,202503,78
8116800,3,202104,15
8116800,3,202105,15
8116800,3,202106,18
8116800,3,202107,15
8116800,3,202108,19
8116800,3,202109,18
8116800,3,202110,21
8116800,3,202111,18
8116800,3,202112,7
8116800,3,202201,13
8116800,3,202202,15
8116800,3,202203,17
8116800,3,202204,12
8116800,3,202205,13
8116800,3,202206,13
8116800,3,202207,5
8116800,3,202208,7
8116800,3,202209,22
8116800,3,202210,22
8116800,3,202211,12
8116800,3,202212,11
8116800,3,202301,16
8116800,3,202302,16
8116800,3,202303,16
8116800,3,202304,16
8116800,3,202305,4
8116800,3,202306,14
8116800,3,202307,7
8116800,3,202308,8
8116800,3,202309,12
8116800,3,202310,18
8116800,3,202311,10
8116800,3,202312,14
8116800,3,202401,5
8116800,3,202402,3
8116800,3,202403,12
8116800,3,202404,10
8116800,3,202405,14
8116800,3,202406,12
8116800,3,202407,12
8116800,3,202408,7
8116800,3,202409,10
8116800,3,202410,9
8116800,3,202411,9
8116800,3,202412,8
8116800,3,202501,10
8116800,3,202502,14
8116800,3,202503,11
9049340,3,202104,248
9049340,3,202105,463.99
9049340,3,202106,420.99
9049340,3,202107,235.99
9049340,3,202108,155
9049340,3,202109,368.96
9049340,3,202110,496.98
9049340,3,202111,456.96
9049340,3,202112,506.87
9049340,3,202201,504.86
9049340,3,202202,531
9049340,3,202203,458
9049340,3,202204,462
9049340,3,202205,504.99
9049340,3,202206,516.98
9049340,3,202207,449
9049340,3,202208,178.99
9049340,3,202209,150.99
9049340,3,202210,156.97
9049340,3,202211,518.97
9049340,3,202212,367.88
9049340,3,202301,444.94
9049340,3,202302,433
9049340,3,202303,395.99
9049340,3,202304,256
9049340,3,202305,123
9049340,3,202306,268
9049340,3,202307,238
9049340,3,202308,256
9049340,3,202309,60
9049340,3,202310,72
9049340,3,202311,75
9049340,3,202312,97
9049340,3,202401,247
9049340,3,202402,266
9049340,3,202403,193
9049340,3,202404,225
9049340,3,202405,224.99
9049340,3,202406,131.99
9049340,3,202407,100
9049340,3,202408,128
9049340,3,202409,103
9049340,3,202410,108
9049340,3,202411,373.96
9049340,3,202412,473.99
9049340,3,202501,322
9049340,3,202502,452.99
9049340,3,202503,422
9052120,3,202104,65
9052120,3,202105,53
9052120,3,202106,45
9052120,3,202107,60
9052120,3,202108,90
9052120,3,202109,44
9052120,3,202110,66
9052120,3,202111,74
9052120,3,202112,59
9052120,3,202201,80
9052120,3,202202,49
9052120,3,202203,45
9052120,3,202204,40
9052120,3,202205,49
9052120,3,202206,34
9052120,3,202207,31
9052120,3,202208,50
9052120,3,202209,52
9052120,3,202210,33
9052120,3,202211,54
9052120,3,202212,30
9052120,3,202301,36
9052120,3,202302,31
9052120,3,202303,33
9052120,3,202304,28
9052120,3,202305,45
9052120,3,202306,34
9052120,3,202307,16
9052120,3,202308,16
9052120,3,202309,33
9052120,3,202310,23
9052120,3,202311,27
9052120,3,202312,17
9052120,3,202401,25
9052120,3,202402,32
9052120,3,202403,24
9052120,3,202404,16
9052120,3,202405,23
9052120,3,202406,9
9052120,3,202407,26
9052120,3,202408,32
9052120,3,202409,13
9052120,3,202410,19
9052120,3,202411,20
9052120,3,202412,26
9052120,3,202501,23
9052120,3,202502,17
9052120,3,202503,22
8237663,3,202104,29
8237663,3,202105,240
8237663,3,202106,4
8237663,3,202107,344
8237663,3,202108,228
8237663,3,202109,39
8237663,3,202110,320
8237663,3,202111,42
8237663,3,202112,20
8237663,3,202201,29
8237663,3,202202,19
8237663,3,202203,242
8237663,3,202204,259
8237663,3,202205,173
8237663,3,202206,22
8237663,3,202207,228
8237663,3,202208,1135
8237663,3,202209,322
8237663,3,202210,356
8237663,3,202211,42
8237663,3,202212,35
8237663,3,202301,377
8237663,3,202302,64
8237663,3,202303,581
8237663,3,202304,58
8237663,3,202305,590
8237663,3,202306,121
8237663,3,202307,600
8237663,3,202308,580
8237663,3,202309,71
8237663,3,202310,1623
8237663,3,202311,98
8237663,3,202312,111
8237663,3,202401,172
8237663,3,202402,126
8237663,3,202403,171
8237663,3,202404,133
8237663,3,202405,226
8237663,3,202406,186
8237663,3,202407,684
8237663,3,202408,904
8237663,3,202409,254
8237663,3,202410,188
8237663,3,202411,374
8237663,3,202412,712
8237663,3,202501,235
8237663,3,202502,280.99
8237663,3,202503,1076
9152410,3,202104,44
9152410,3,202105,489
9152410,3,202106,311
9152410,3,202107,96
9152410,3,202108,160
9152410,3,202109,154
9152410,3,202110,480
9152410,3,202111,206
9152410,3,202112,307
9152410,3,202201,649
9152410,3,202202,575
9152410,3,202203,685
9152410,3,202204,267
9152410,3,202205,242
9152410,3,202206,357
9152410,3,202207,294
9152410,3,202208,134
9152410,3,202209,342
9152410,3,202210,146
9152410,3,202211,403
9152410,3,202212,92
9152410,3,202301,142
9152410,3,202302,232
9152410,3,202303,299
9152410,3,202304,464
9152410,3,202305,141
9152410,3,202306,485
9152410,3,202307,463
9152410,3,202308,546
9152410,3,202309,194
9152410,3,202310,233
9152410,3,202311,288
9152410,3,202312,253
9152410,3,202401,519
9152410,3,202402,482
9152410,3,202403,231
9152410,3,202404,614
9152410,3,202405,262
9152410,3,202406,241
9152410,3,202407,269
9152410,3,202408,628
9152410,3,202409,572
9152410,3,202410,267
9152410,3,202411,484
9152410,3,202412,131
9152410,3,202501,312
9152410,3,202502,124
9152410,3,202503,385
9592538,3,202104,110
9592538,3,202105,487
9592538,3,202106,92
9592538,3,202107,101
9592538,3,202108,468
9592538,3,202109,105
9592538,3,202110,68
9592538,3,202111,495
9592538,3,202112,159
9592538,3,202201,319
9592538,3,202202,93
9592538,3,202203,145
9592538,3,202204,218
9592538,3,202205,177
9592538,3,202206,88
9592538,3,202207,259
9592538,3,202208,247
9592538,3,202209,239
9592538,3,202210,345
9592538,3,202211,1141
9592538,3,202212,279
9592538,3,202301,268
9592538,3,202302,222
9592538,3,202303,363
9592538,3,202304,150
9592538,3,202305,174
9592538,3,202306,205
9592538,3,202307,182
9592538,3,202308,379
9592538,3,202309,195
9592538,3,202310,448
9592538,3,202311,582
9592538,3,202312,584
9592538,3,202401,151
9592538,3,202402,176
9592538,3,202403,1051
9592538,3,202404,294
9592538,3,202405,168
9592538,3,202406,327
9592538,3,202407,446
9592538,3,202408,374
9592538,3,202409,278
9592538,3,202410,121
9592538,3,202411,551
9592538,3,202412,795
9592538,3,202501,168
9592538,3,202502,441
9592538,3,202503,362
8537514,3,202104,6
8537514,3,202105,21
8537514,3,202106,41
8537514,3,202107,55
8537514,3,202108,136
8537514,3,202109,179
8537514,3,202110,181
8537514,3,202111,114
8537514,3,202112,126.98
8537514,3,202201,111.99
8537514,3,202202,145.92
8537514,3,202203,118
8537514,3,202204,98
8537514,3,202205,164.99
8537514,3,202206,163.94
8537514,3,202207,208.99
8537514,3,202208,273.98
8537514,3,202209,246
8537514,3,202210,251
8537514,3,202211,263.98
8537514,3,202212,381.94
8537514,3,202301,200
8537514,3,202302,179.94
8537514,3,202303,301
8537514,3,202304,226
8537514,3,202305,308
8537514,3,202306,311.98
8537514,3,202307,327
8537514,3,202308,233
8537514,3,202309,255.93
8537514,3,202310,344.85
8537514,3,202311,362.84
8537514,3,202312,384.95
8537514,3,202401,324
8537514,3,202402,353.96
8537514,3,202403,298
8537514,3,202404,280.93
8537514,3,202405,259
8537514,3,202406,235
8537514,3,202407,361.95
8537514,3,202408,343
8537514,3,202409,285.94
8537514,3,202410,345
8537514,3,202411,321
8537514,3,202412,331.98
8537514,3,202501,412.94
8537514,3,202502,290
8537514,3,202503,247
9584734,3,202104,62
9584734,3,202105,59
9584734,3,202106,62
9584734,3,202107,49
9584734,3,202108,42
9584734,3,202109,73
9584734,3,202110,47
9584734,3,202111,23
9584734,3,202112,29
9584734,3,202201,100
9584734,3,202202,59
9584734,3,202203,100
9584734,3,202204,146
9584734,3,202205,19
9584734,3,202206,23
9584734,3,202207,35
9584734,3,202208,43
9584734,3,202209,33
9584734,3,202210,106
9584734,3,202211,55
9584734,3,202212,117
9584734,3,202301,49
9584734,3,202302,11
9584734,3,202303,54
9584734,3,202304,21
9584734,3,202305,35
9584734,3,202306,71
9584734,3,202307,40
9584734,3,202308,50
9584734,3,202309,12
9584734,3,202310,21
9584734,3,202311,21
9584734,3,202312,54
9584734,3,202401,77
9584734,3,202402,46
9584734,3,202403,28
9584734,3,202404,80
9584734,3,202405,116
9584734,3,202406,30
9584734,3,202407,14
9584734,3,202408,29
9584734,3,202409,8
9584734,3,202410,57
9584734,3,202411,44
9584734,3,202412,90
9584734,3,202501,14
9584734,3,202502,17
9584734,3,202503,17
9623662,3,202104,6
9623662,3,202105,29
9623662,3,202106,59
9623662,3,202107,40
9623662,3,202108,13
9623662,3,202109,19
9623662,3,202110,26
9623662,3,202111,6
9623662,3,202112,17
9623662,3,202201,26
9623662,3,202202,32
9623662,3,202203,31
9623662,3,202204,39
9623662,3,202205,30
9623662,3,202206,34
9623662,3,202207,40
9623662,3,202208,34
9623662,3,202209,38
9623662,3,202210,14
9623662,3,202211,9
9623662,3,202212,2
9623662,3,202301,18
9623662,3,202302,24
9623662,3,202303,26
9623662,3,202304,22
9623662,3,202305,66
9623662,3,202306,31
9623662,3,202307,37
9623662,3,202308,18
9623662,3,202309,7
9623662,3,202310,11
9623662,3,202311,9
9623662,3,202312,13
9623662,3,202401,24
9623662,3,202402,19
9623662,3,202403,15
9623662,3,202404,31
9623662,3,202405,17
9623662,3,202406,16
9623662,3,202407,20
9623662,3,202408,5
9623662,3,202409,9
9623662,3,202410,12
9623662,3,202411,13
9623662,3,202412,3
9623662,3,202501,10
9623662,3,202502,18
9623662,3,202503,22
9144789,3,202104,102
9144789,3,202105,260
9144789,3,202106,315
9144789,3,202107,130
9144789,3,202108,85
9144789,3,202109,211
9144789,3,202110,184
9144789,3,202111,216
9144789,3,202112,304
9144789,3,202201,112
9144789,3,202202,326
9144789,3,202203,108
9144789,3,202204,215
9144789,3,202205,130
9144789,3,202206,126
9144789,3,202207,135
9144789,3,202208,138
9144789,3,202209,131
9144789,3,202210,148
9144789,3,202211,232
9144789,3,202212,127
9144789,3,202301,250
9144789,3,202302,95
9144789,3,202303,174
9144789,3,202304,165
9144789,3,202305,391
9144789,3,202306,149
9144789,3,202307,102
9144789,3,202308,185
9144789,3,202309,289
9144789,3,202310,405
9144789,3,202311,182
9144789,3,202312,177
9144789,3,202401,332
9144789,3,202402,193
9144789,3,202403,90
9144789,3,202404,214
9144789,3,202405,274
9144789,3,202406,271
9144789,3,202407,96
9144789,3,202408,249
9144789,3,202409,176
9144789,3,202410,332
9144789,3,202411,278
9144789,3,202412,235
9144789,3,202501,178
9144789,3,202502,142
9144789,3,202503,140
8974089,3,202104,243
8974089,3,202105,300
8974089,3,202106,315
8974089,3,202107,555
8974089,3,202108,409
8974089,3,202109,250
8974089,3,202110,760
8974089,3,202111,381
8974089,3,202112,532
8974089,3,202201,450
8974089,3,202202,670
8974089,3,202203,463
8974089,3,202204,400
8974089,3,202205,491
8974089,3,202206,250
8974089,3,202207,504
8974089,3,202208,452
8974089,3,202209,500
8974089,3,202210,380
8974089,3,202211,485
8974089,3,202212,449
8974089,3,202301,250
8974089,3,202302,350
8974089,3,202303,568
8974089,3,202304,358
8974089,3,202305,350
8974089,3,202306,100
8974089,3,202307,632
8974089,3,202308,400
8974089,3,202309,450
8974089,3,202310,456
8974089,3,202311,844
8974089,3,202312,164
8974089,3,202401,428
8974089,3,202402,449
8974089,3,202403,400
8974089,3,202404,250
8974089,3,202405,405
8974089,3,202406,199
8974089,3,202407,300
8974089,3,202408,300
8974089,3,202409,300
8974089,3,202410,344
8974089,3,202411,303
8974089,3,202412,449
8974089,3,202501,337
8974089,3,202502,259
8974089,3,202503,446
8023763,3,202104,120
8023763,3,202105,135
8023763,3,202106,480
8023763,3,202107,210
8023763,3,202108,640
8023763,3,202109,420
8023763,3,202110,35
8023763,3,202111,95
8023763,3,202112,45
8023763,3,202201,145
8023763,3,202202,105
8023763,3,202203,170
8023763,3,202204,100
8023763,3,202205,90
8023763,3,202206,55
8023763,3,202207,70
8023763,3,202208,110
8023763,3,202209,670
8023763,3,202210,150
8023763,3,202211,250
8023763,3,202212,370
8023763,3,202301,105
8023763,3,202302,140
8023763,3,202303,130
8023763,3,202304,50
8023763,3,202305,115
8023763,3,202306,235
8023763,3,202307,230
8023763,3,202308,110
8023763,3,202309,225
8023763,3,202310,135
8023763,3,202311,145
8023763,3,202312,155
8023763,3,202401,150
8023763,3,202402,430
8023763,3,202403,140
8023763,3,202404,105
8023763,3,202405,80
8023763,3,202406,75
8023763,3,202407,80
8023763,3,202408,90
8023763,3,202409,210
8023763,3,202410,110
8023763,3,202411,165
8023763,3,202412,140
8023763,3,202501,90
8023763,3,202502,130
8023763,3,202503,115
9744578,3,202104,104
9744578,3,202105,118
9744578,3,202106,129
9744578,3,202107,115
9744578,3,202108,131
9744578,3,202109,123
9744578,3,202110,162
9744578,3,202111,124
9744578,3,202112,82
9744578,3,202201,156
9744578,3,202202,136
9744578,3,202203,228
9744578,3,202204,135
9744578,3,202205,117
9744578,3,202206,127
9744578,3,202207,101
9744578,3,202208,40
9744578,3,202209,124
9744578,3,202210,55
9744578,3,202211,131
9744578,3,202212,113
9744578,3,202301,149
9744578,3,202302,106
9744578,3,202303,106
9744578,3,202304,90
9744578,3,202305,135
9744578,3,202306,105
9744578,3,202307,69
9744578,3,202308,124
9744578,3,202309,44
9744578,3,202310,123
9744578,3,202311,101
9744578,3,202312,132
9744578,3,202401,102
9744578,3,202402,72
9744578,3,202403,109
9744578,3,202404,99
9744578,3,202405,120
9744578,3,202406,94
9744578,3,202407,19
9744578,3,202408,26
9744578,3,202409,17
9744578,3,202410,147
9744578,3,202411,160
9744578,3,202412,48
9744578,3,202501,78
9744578,3,202502,147
9744578,3,202503,70
8159985,3,202104,8
8159985,3,202105,12
8159985,3,202106,9
8159985,3,202107,7
8159985,3,202108,14
8159985,3,202109,14
8159985,3,202110,12
8159985,3,202111,3
8159985,3,202112,6
8159985,3,202201,14
8159985,3,202202,22
8159985,3,202203,19
8159985,3,202204,31
8159985,3,202205,27
8159985,3,202206,31
8159985,3,202207,9
8159985,3,202208,11
8159985,3,202209,5
8159985,3,202210,8
8159985,3,202211,2
8159985,3,202212,2
8159985,3,202301,43
8159985,3,202302,19
8159985,3,202303,9
8159985,3,202304,14
8159985,3,202305,18
8159985,3,202306,13
8159985,3,202307,22
8159985,3,202308,7
8159985,3,202309,22
8159985,3,202310,14
8159985,3,202311,34
8159985,3,202312,15
8159985,3,202401,14
8159985,3,202402,13
8159985,3,202403,45
8159985,3,202404,14
8159985,3,202405,6
8159985,3,202406,2
8159985,3,202407,14
8159985,3,202408,16
8159985,3,202409,14
8159985,3,202410,25
8159985,3,202411,14
8159985,3,202412,14
8159985,3,202501,17
8159985,3,202502,5
8159985,3,202503,10
9778610,3,202104,10
9778610,3,202105,165
9778610,3,202106,183
9778610,3,202107,69
9778610,3,202108,155
9778610,3,202109,101
9778610,3,202110,271
9778610,3,202111,101
9778610,3,202112,49
9778610,3,202201,148
9778610,3,202202,108
9778610,3,202203,136
9778610,3,202204,61
9778610,3,202205,43
9778610,3,202206,49
9778610,3,202207,50
9778610,3,202208,26
9778610,3,202209,51
9778610,3,202210,56
9778610,3,202211,29
9778610,3,202212,64
9778610,3,202301,85
9778610,3,202302,42
9778610,3,202303,114
9778610,3,202304,78
9778610,3,202305,19
9778610,3,202306,4
9778610,3,202307,89
9778610,3,202308,10
9778610,3,202309,4
9778610,3,202310,15
9778610,3,202311,4
9778610,3,202312,62
9778610,3,202401,55
9778610,3,202402,21
9778610,3,202403,58
9778610,3,202404,28
9778610,3,202405,32
9778610,3,202406,6
9778610,3,202407,40
9778610,3,202408,27
9778610,3,202409,163
9778610,3,202410,4
9778610,3,202411,48
9778610,3,202412,72
9778610,3,202501,38
9778610,3,202502,44
9778610,3,202503,8
9611343,3,202104,11
9611343,3,202105,95
9611343,3,202106,21
9611343,3,202107,114
9611343,3,202108,160
9611343,3,202109,44
9611343,3,202110,44
9611343,3,202111,103
9611343,3,202112,26
9611343,3,202201,28
9611343,3,202202,7
9611343,3,202203,78
9611343,3,202204,38
9611343,3,202205,52
9611343,3,202206,134
9611343,3,202207,15
9611343,3,202208,5
9611343,3,202209,137
9611343,3,202210,22
9611343,3,202211,102
9611343,3,202212,71
9611343,3,202301,146
9611343,3,202302,71
9611343,3,202303,42
9611343,3,202304,122
9611343,3,202305,46
9611343,3,202306,126
9611343,3,202307,20
9611343,3,202308,53
9611343,3,202309,12
9611343,3,202310,104
9611343,3,202311,16
9611343,3,202312,5
9611343,3,202401,28
9611343,3,202402,14
9611343,3,202403,55
9611343,3,202404,15
9611343,3,202405,19
9611343,3,202406,9
9611343,3,202407,31
9611343,3,202408,8
9611343,3,202409,15
9611343,3,202410,28
9611343,3,202411,26
9611343,3,202412,27
9611343,3,202501,44
9611343,3,202502,38
9611343,3,202503,30
8442698,3,202104,81
8442698,3,202105,74.99
8442698,3,202106,87.98
8442698,3,202107,63.99
8442698,3,202108,92.99
8442698,3,202109,125
8442698,3,202110,162.98
8442698,3,202111,244
8442698,3,202112,221
8442698,3,202201,296
8442698,3,202202,240.99
8442698,3,202203,371.93
8442698,3,202204,250.99
8442698,3,202205,493.91
8442698,3,202206,496.95
8442698,3,202207,548.94
8442698,3,202208,673.84
8442698,3,202209,562
8442698,3,202210,603.98
8442698,3,202211,581
8442698,3,202212,549.98
8442698,3,202301,410
8442698,3,202302,541.98
8442698,3,202303,496.95
8442698,3,202304,456.93
8442698,3,202305,528.91
8442698,3,202306,467.95
8442698,3,202307,774.93
8442698,3,202308,849.96
8442698,3,202309,840.95
8442698,3,202310,846.96
8442698,3,202311,757
8442698,3,202312,585.99
8442698,3,202401,556.95
8442698,3,202402,644.97
8442698,3,202403,795.94
8442698,3,202404,766.95
8442698,3,202405,940.96
8442698,3,202406,738.96
8442698,3,202407,877.9
8442698,3,202408,799.9
8442698,3,202409,909.92
8442698,3,202410,741.95
